id,x,y,z,size,time,r,g,b
19,53.9642397,75.62974014,41.39249106,3,55,247,204,49
20,56.85894315,29.41719851,68.22446383,3,55,247,204,49
21,30.27879943,75.26482115,54.04705445,3,55,247,204,49
22,49.20649091,68.86927103,30.64247238,3,55,247,204,49
23,31.32151378,64.40472897,69.3786713,3,55,247,204,49
24,59.65250669,77.14441808,53.20429494,3,55,247,204,49
25,41.79768797,30.6886668,28.15176275,3,55,247,204,49
26,70.51188097,29.34592184,52.03206734,3,55,247,204,49
27,35.96387493,33.87517382,67.05043971,3,55,247,204,49
28,23.54385226,40.96710142,52.19658371,3,55,247,204,49
29,30.79114834,38.09812187,65.09025889,3,55,247,204,49
30,75.17574653,36.79703493,52.95000864,3,55,247,204,49
31,37.6681356,59.31455415,26.11044877,3,55,247,204,49
32,29.63601593,32.73069717,47.37731598,3,55,247,204,49
33,75.37088477,58.4216099,37.54432885,3,55,247,204,49
34,26.44300769,38.80365681,48.05197792,3,55,247,204,49
35,73.29928964,38.43054098,36.50492113,3,55,247,204,49
36,26.69927644,52.98938081,33.81355948,3,55,247,204,49
37,31.12300712,52.76849324,28.6428724,3,55,247,204,49
38,30.1390361,35.60837486,63.0452217,3,55,247,204,49
39,27.27350824,58.7874103,69.25074577,3,55,247,204,49
40,32.2238078,59.32163633,31.48519861,3,55,247,204,49
41,53.6245923,72.17086986,68.91510263,3,55,247,204,49
42,30.74302255,33.2502685,57.71582219,3,55,247,204,49
43,33.10348012,44.12433502,27.69352174,3,55,247,204,49
44,67.8644014,45.64303336,71.88809605,3,55,247,204,49
45,38.89069466,26.54775857,56.87417901,3,55,247,204,49
46,21.81308037,47.34132247,51.52558215,3,55,247,204,49
47,28.88419238,47.97383873,70.84831129,3,55,247,204,49
48,20.3585393,52.43159052,56.07797189,3,55,247,204,49
49,66.32560871,73.86620909,53.36811834,3,55,247,204,49
0,52.92526785,53.10774071,51.86872861,5,56,229,45,32
1,49.77414269,47.36935419,50.47181355,5,56,229,45,32
2,45.51730799,54.76136758,52.14316273,5,56,229,45,32
3,53.15634751,50.12571262,46.99024334,5,56,229,45,32
4,49.80867195,47.04537026,45.39479987,5,56,229,45,32
5,48.43023134,48.34072885,47.26910623,5,56,229,45,32
6,52.57298111,47.75738378,45.80278321,5,56,229,45,32
7,50.40618563,50.30860449,55.02788838,5,56,229,45,32
8,52.95436029,48.29130543,46.26782764,5,56,229,45,32
9,49.469365,47.46416097,48.87025955,5,56,229,45,32
0,28.49334904,42.51294694,66.16299437,3,56,247,204,49
1,63.50254561,28.00513002,54.60439204,3,56,247,204,49
2,51.89035865,27.01193663,63.06354392,3,56,247,204,49
3,47.94604484,69.96118284,72.39005557,3,56,247,204,49
4,59.59622249,23.96813167,50.66892807,3,56,247,204,49
5,27.30388908,39.17674791,56.33258522,3,56,247,204,49
6,43.12552156,63.51583442,29.1389289,3,56,247,204,49
7,21.7677853,60.67594522,48.30381232,3,56,247,204,49
8,78.57564621,50.46161613,43.86884661,3,56,247,204,49
9,31.06698441,38.355202,31.29150386,3,56,247,204,49
10,45.52379055,73.41209199,34.6122303,3,56,247,204,49
11,42.53347011,68.23770069,30.65944862,3,56,247,204,49
12,63.0880232,72.51219272,63.59326116,3,56,247,204,49
13,65.79666495,68.44957014,34.6508152,3,56,247,204,49
14,50.63799378,26.13484762,31.34005632,3,56,247,204,49
15,25.45779161,70.7350576,50.16558541,3,56,247,204,49
16,43.56865776,24.31880961,36.38723534,3,56,247,204,49
17,52.43557855,72.40798305,35.52069263,3,56,247,204,49
18,28.1222659,34.08107463,53.13206303,3,56,247,204,49
19,54.15522521,76.51120364,40.96058061,3,56,247,204,49
20,56.50634555,30.12074165,67.60745332,3,56,247,204,49
21,30.81193303,74.43105118,53.90354069,3,56,247,204,49
22,49.15856923,68.10843201,31.28964121,3,56,247,204,49
23,30.73822334,64.80000092,70.08827143,3,56,247,204,49
24,59.91016131,78.10938183,53.25388381,3,56,247,204,49
25,41.94421418,31.34840964,28.8888309,3,56,247,204,49
26,69.7585893,29.99855057,51.95065848,3,56,247,204,49
27,35.38200356,33.21352072,67.52334656,3,56,247,204,49
28,24.44460688,41.39474628,52.12068253,3,56,247,204,49
29,31.51208729,38.60462297,64.61728567,3,56,247,204,49
30,74.27348169,37.21403149,52.84031804,3,56,247,204,49
31,37.99220807,58.96728931,26.99043977,3,56,247,204,49
32,28.83978093,32.12575888,47.38502838,3,56,247,204,49
33,74.4821583,58.15550371,37.91762865,3,56,247,204,49
34,25.50853839,38.4476168,48.05359825,3,56,247,204,49
35,74.13426532,38.0391557,36.11809664,3,56,247,204,49
36,27.38458019,52.89144037,34.53520097,3,56,247,204,49
37,31.77674023,52.65117227,29.39044769,3,56,247,204,49
38,30.78735692,36.13641618,62.49672148,3,56,247,204,49
39,27.89300413,58.41282333,68.56088387,3,56,247,204,49
40,31.69356065,59.4948197,30.65523146,3,56,247,204,49
41,53.38176903,71.43710164,68.28057835,3,56,247,204,49
42,29.97675828,32.67780521,58.00758382,3,56,247,204,49
43,32.4134688,44.01050317,26.97873037,3,56,247,204,49
44,68.57181151,45.45073498,72.56823741,3,56,247,204,49
45,38.44988603,25.69953989,57.16779922,3,56,247,204,49
46,20.86184966,47.03478113,51.49104883,3,56,247,204,49
47,29.51136021,48.05833548,70.07402399,3,56,247,204,49
48,21.32663952,52.35075986,55.84080449,3,56,247,204,49
49,66.86019127,74.709424,53.42477617,3,56,247,204,49
0,53.21099669,52.22835777,52.24957594,5,57,229,45,32
1,50.65430353,47.65533578,50.09295814,5,57,229,45,32
2,45.20997138,55.70725241,52.03901813,5,57,229,45,32
3,52.33234343,49.85797746,47.48957805,5,57,229,45,32
4,50.07801187,46.21642723,44.90458618,5,57,229,45,32
5,49.36977378,48.64600469,47.42424051,5,57,229,45,32
6,52.27655946,48.6696758,46.08537389,5,57,229,45,32
7,49.51223071,50.01814092,54.6866033,5,57,229,45,32
8,53.24008913,47.41192249,46.64867496,5,57,229,45,32
9,50.34952585,47.75014256,48.49140415,5,57,229,45,32
0,29.13305016,42.84714763,65.47082938,3,57,247,204,49
1,64.02012579,27.20279441,54.90166015,3,57,247,204,49
2,51.96107171,26.11496175,63.49993333,3,57,247,204,49
3,48.05422132,70.52252996,73.21053547,3,57,247,204,49
4,59.91184209,23.04072273,50.86966904,3,57,247,204,49
5,26.48508478,38.61579308,56.45460656,3,57,247,204,49
6,42.84309811,64.08676138,28.36803371,3,57,247,204,49
7,20.79969528,60.86927933,48.14436441,3,57,247,204,49
8,77.59026264,50.43350283,44.03686107,3,57,247,204,49
9,30.28656625,38.04371883,30.74935467,3,57,247,204,49
10,45.53802099,74.11636774,33.90244642,3,57,247,204,49
11,42.42132239,68.73633714,29.79992284,3,57,247,204,49
12,62.55012039,71.79676278,63.14736816,3,57,247,204,49
13,65.1681581,67.83539768,35.12806915,3,57,247,204,49
14,50.65292584,25.30417402,30.78349688,3,57,247,204,49
15,24.6592717,71.33154197,50.08451532,3,57,247,204,49
16,43.29136186,23.4212733,36.04440074,3,57,247,204,49
17,52.73485368,73.08186415,34.845179,3,57,247,204,49
18,28.86022006,34.70789685,52.88202791,3,57,247,204,49
19,53.88150894,75.59592346,41.25611673,3,57,247,204,49
20,56.78393638,29.30991966,68.12273093,3,57,247,204,49
21,30.19875467,75.21751788,53.97758412,3,57,247,204,49
22,49.12526129,68.80344555,30.57141649,3,57,247,204,49
23,30.15178114,65.15625049,70.81571339,3,57,247,204,49
24,59.4838381,77.21259786,53.13544802,3,57,247,204,49
25,41.58404327,30.71290387,28.20588922,3,57,247,204,49
26,70.4236083,29.28587628,52.17391862,3,57,247,204,49
27,35.79466095,33.8291143,66.8519611,3,57,247,204,49
28,25.34855034,41.80866401,52.01317282,3,57,247,204,49
29,30.74034712,38.12363287,65.03329724,3,57,247,204,49
30,75.13993505,36.79065467,53.10491328,3,57,247,204,49
31,38.30410986,58.58860194,27.86182553,3,57,247,204,49
32,29.57925937,32.7974943,47.34094723,3,57,247,204,49
33,73.58826421,57.88125902,38.27223154,3,57,247,204,49
34,26.39032684,38.89398331,47.90126291,3,57,247,204,49
35,73.28623797,38.3898974,36.51537474,3,57,247,204,49
36,28.08156969,52.75225695,35.23864507,3,57,247,204,49
37,31.03681417,52.90988766,28.76950021,3,57,247,204,49
38,30.02167951,35.56852006,62.798768,3,57,247,204,49
39,27.17114388,58.51376773,69.245521,3,57,247,204,49
40,32.26080868,59.2200332,31.43158321,3,57,247,204,49
41,53.72685586,72.08620616,68.95850047,3,57,247,204,49
42,30.70041822,33.27058785,57.65413647,3,57,247,204,49
43,32.93645771,44.21214017,27.80687597,3,57,247,204,49
44,67.87772042,45.58473696,71.86093195,3,57,247,204,49
45,38.7509135,26.60695832,56.87458553,3,57,247,204,49
46,21.84091857,47.16728068,51.33655635,3,57,247,204,49
47,30.1741401,48.21819601,69.34247261,3,57,247,204,49
48,20.34929316,52.20636152,55.99554043,3,57,247,204,49
49,66.2307478,73.94126125,53.30761427,3,57,247,204,49
0,53.49672553,53.10774071,51.86872861,5,58,229,45,32
1,49.7603486,47.94579935,50.43424322,5,58,229,45,32
2,44.91354973,54.79496039,51.75642745,5,58,229,45,32
3,53.27188588,49.55270162,47.33444377,5,58,229,45,32
4,50.34735179,47.04537026,45.39479987,5,58,229,45,32
5,48.5457697,48.91373985,46.92490579,5,58,229,45,32
6,51.96922285,47.72379097,46.18951849,5,58,229,45,32
7,50.39239155,49.73215933,55.06545871,5,58,229,45,32
8,53.52581797,48.29130543,46.26782764,5,58,229,45,32
9,49.45557092,48.04060612,48.83268923,5,58,229,45,32
0,28.35913157,42.45421116,65.96746904,3,58,247,204,49
1,63.41038374,27.97152071,54.70859408,3,58,247,204,49
2,51.75555501,26.95999203,63.006287,3,58,247,204,49
3,47.98095334,69.87470371,72.45227895,3,58,247,204,49
4,59.45685805,23.92903861,50.8073438,3,58,247,204,49
5,25.74898485,37.96658533,56.64614293,3,58,247,204,49
6,42.60563272,64.69929629,27.61410322,3,58,247,204,49
7,21.72074523,60.48343355,48.19718503,3,58,247,204,49
8,78.58198282,50.49685049,43.92515541,3,58,247,204,49
9,30.88609227,38.47123677,31.42596162,3,58,247,204,49
10,45.55364396,73.28339223,34.45553567,3,58,247,204,49
11,42.44926813,68.16522562,30.62031949,3,58,247,204,49
12,62.92310453,72.59140893,63.62634657,3,58,247,204,49
13,65.63412576,68.57348241,34.64010904,3,58,247,204,49
14,50.51920503,26.09497528,31.38078418,3,58,247,204,49
15,25.37667871,70.63493789,50.07615164,3,58,247,204,49
16,43.40431012,24.30935231,36.48999964,3,58,247,204,49
17,52.48109303,72.23008333,35.30351835,3,58,247,204,49
18,28.03951308,34.16162702,53.04944752,3,58,247,204,49
19,54.07037284,76.47831357,40.82516648,3,58,247,204,49
20,56.43213742,30.0165877,67.50884351,3,58,247,204,49
21,30.73518743,74.38508655,53.83866693,3,58,247,204,49
22,49.13036903,67.99317694,31.1574529,3,58,247,204,49
23,30.68151149,64.66766544,70.12240941,3,58,247,204,49
24,59.71278232,78.18489979,53.18249591,3,58,247,204,49
25,41.76198536,31.37120053,28.93731395,3,58,247,204,49
26,69.67364932,29.94145695,52.08573971,3,58,247,204,49
27,35.19767063,33.17937754,67.32254023,3,58,247,204,49
28,24.44941338,41.38604641,52.12695813,3,58,247,204,49
29,29.9478623,37.65942051,65.42886608,3,58,247,204,49
30,74.23616729,37.20271834,52.9891231,3,58,247,204,49
31,37.83460707,59.03450111,27.09976185,3,58,247,204,49
32,28.81927841,32.1477345,47.35647606,3,58,247,204,49
33,74.43300426,58.19993507,37.84227825,3,58,247,204,49
34,25.51604135,38.41155027,47.84756706,3,58,247,204,49
35,74.10244665,37.97654598,36.11171153,3,58,247,204,49
36,27.28428958,52.78878302,34.63614174,3,58,247,204,49
37,31.70455953,52.67695801,29.47650793,3,58,247,204,49
38,30.67206826,36.06808522,62.22655378,3,58,247,204,49
39,27.83668614,58.2301998,68.55512783,3,58,247,204,49
40,31.66179953,59.52565038,30.69145743,3,58,247,204,49
41,53.4678122,71.36719234,68.31358535,3,58,247,204,49
42,31.50744557,33.7619539,57.32662119,3,58,247,204,49
43,32.22921345,44.10391569,27.10823942,3,58,247,204,49
44,68.58993295,45.41401239,72.54181844,3,58,247,204,49
45,38.30065722,25.75183711,57.1315622,3,58,247,204,49
46,20.89276134,46.85027017,51.3141468,3,58,247,204,49
47,29.44394731,48.04930516,70.00451065,3,58,247,204,49
48,21.3166799,52.13265481,55.75319728,3,58,247,204,49
49,66.7433686,74.79813777,53.36222692,3,58,247,204,49
0,52.7712508,52.58065247,52.31129433,5,59,229,45,32
1,50.29474707,47.21026296,50.01782456,5,59,229,45,32
2,45.68571187,55.35596902,52.05481471,5,59,229,45,32
3,52.69099557,50.35222853,47.18172457,5,59,229,45,32
4,49.55548514,46.47004547,45.1899863,5,59,229,45,32
5,49.06388315,48.20061787,47.39715096,5,59,229,45,32
6,52.67120969,48.23381426,45.69243627,5,59,229,45,32
7,49.80541036,50.54006962,55.11774678,5,59,229,45,32
8,52.80034324,47.76421718,46.71039335,5,59,229,45,32
9,49.98996939,47.30506973,48.41627057,5,59,229,45,32
0,28.99973228,42.80425313,65.28402091,3,59,247,204,49
1,63.91997201,27.16961652,55.02047463,3,59,247,204,49
2,51.82203095,26.05812245,63.43315021,3,59,247,204,49
3,47.92168546,69.21597841,71.70223342,3,59,247,204,49
4,58.92507022,24.76818876,50.69320041,3,59,247,204,49
5,26.58906495,38.49743414,56.53449629,3,59,247,204,49
6,42.75519797,64.01753305,28.33022411,3,59,247,204,49
7,20.75346191,60.67958202,48.03628523,3,59,247,204,49
8,77.59579429,50.46967867,44.08853801,3,59,247,204,49
9,30.1172051,38.15102347,30.87253957,3,59,247,204,49
10,45.56693041,72.43675061,34.98753327,3,59,247,204,49
11,42.3979388,67.49288281,31.35877764,3,59,247,204,49
12,62.40168886,71.86564991,63.17757097,3,59,247,204,49
13,65.0109338,67.95155952,35.1142859,3,59,247,204,49
14,50.55121721,25.26559497,30.82301763,3,59,247,204,49
15,26.06723873,69.91216139,50.04930048,3,59,247,204,49
16,43.14521309,23.4083033,36.14217868,3,59,247,204,49
17,52.6181607,73.02712509,34.71535435,3,59,247,204,49
18,28.77811731,34.78791478,52.79999326,3,59,247,204,49
19,53.80028079,75.56209954,41.12114307,3,59,247,204,49
20,56.69239149,29.18431058,67.99831527,3,59,247,204,49
21,30.11309126,75.16500811,53.9073599,3,59,247,204,49
22,49.07947319,68.68806099,30.44013445,3,59,247,204,49
23,31.18529599,64.15686029,69.42578952,3,59,247,204,49
24,59.29619979,77.28342563,53.06500833,3,59,247,204,49
25,41.42051372,30.73044287,28.24968996,3,59,247,204,49
26,68.89698506,30.56400042,51.98965512,3,59,247,204,49
27,35.61611373,33.79171609,66.65175943,3,59,247,204,49
28,25.3581121,41.79030196,52.02282316,3,59,247,204,49
29,30.58594759,38.20658411,64.88714737,3,59,247,204,49
30,75.10057533,36.77333813,53.25071703,3,59,247,204,49
31,37.35786573,59.54415431,26.38354169,3,59,247,204,49
32,29.55956997,32.81802496,47.304716,3,59,247,204,49
33,75.30373248,58.51722392,37.46656539,3,59,247,204,49
34,26.3317436,38.97297028,47.70814889,3,59,247,204,49
35,73.25557306,38.33284593,36.50649687,3,59,247,204,49
36,28.00153451,52.66459102,35.32180642,3,59,247,204,49
37,30.97596996,52.92954347,28.83983075,3,59,247,204,49
38,31.30547126,36.54225188,61.61502567,3,59,247,204,49
39,27.10185883,58.33130053,69.2258047,3,59,247,204,49
40,32.24757481,59.24032408,31.45004574,3,59,247,204,49
41,53.63464771,72.13180796,68.93610351,3,59,247,204,49
42,30.75953113,33.16474529,57.6163898,3,59,247,204,49
43,32.76629951,44.30049428,27.92854145,3,59,247,204,49
44,67.89887128,45.54569516,71.8311192,3,59,247,204,49
45,38.61209667,26.65551608,56.83767481,3,59,247,204,49
46,21.8703013,46.98944317,51.15588598,3,59,247,204,49
47,30.08278684,48.12130487,69.23854714,3,59,247,204,49
48,20.3369841,51.99670869,55.90055663,3,59,247,204,49
49,66.12309102,74.0232761,53.24038641,3,59,247,204,49
0,53.7712508,52.58065247,52.31129433,5,60,229,45,32
1,50.29474707,48.08761816,50.49766605,5,60,229,45,32
2,44.79128468,55.35596902,51.60760111,5,60,229,45,32
3,52.69099557,49.38469031,47.4344493,5,60,229,45,32
4,50.55548514,46.47004547,45.1899863,5,60,229,45,32
5,49.06388315,49.16815609,47.14442623,5,60,229,45,32
6,51.77678249,48.23381426,46.13964987,5,60,229,45,32
7,49.80541036,49.66271442,54.63790529,5,60,229,45,32
8,53.80034324,47.76421718,46.71039335,5,60,229,45,32
9,49.98996939,48.18242493,48.89611206,5,60,229,45,32
0,28.23513669,42.39891027,65.78511048,3,60,247,204,49
1,64.3151955,26.32088122,55.37182457,3,60,247,204,49
2,51.6292633,26.90321067,62.93448547,3,60,247,204,49
3,48.04764465,69.77097452,72.52449469,3,60,247,204,49
4,59.22450245,23.82561326,50.84115907,3,60,247,204,49
5,27.34345257,39.11601083,56.41822493,3,60,247,204,49
6,42.58418712,64.49261285,27.46705873,3,60,247,204,49
7,19.78572004,60.88262306,47.88712084,3,60,247,204,49
8,78.58319181,50.58775724,43.98316451,3,60,247,204,49
9,30.72923381,38.57156296,31.54229132,3,60,247,204,49
10,45.60234981,73.1530322,34.2906214,3,60,247,204,49
11,42.29400724,68.00061175,30.50355278,3,60,247,204,49
12,62.75427627,72.68242935,63.63424752,3,60,247,204,49
13,64.37654495,67.34415336,35.59241616,3,60,247,204,49
14,50.42365085,26.06410452,31.4113282,3,60,247,204,49
15,25.27588926,70.51940016,49.97839854,3,60,247,204,49
16,43.26097624,24.30317989,36.57321787,3,60,247,204,49
17,52.3785754,72.16614424,35.16403114,3,60,247,204,49
18,29.49194518,35.44429238,52.55582485,3,60,247,204,49
19,54.17307305,76.38173037,40.6861359,3,60,247,204,49
20,56.35247318,29.89788281,67.38572225,3,60,247,204,49
21,29.51716365,75.96310734,53.99628627,3,60,247,204,49
22,49.08811395,67.87919196,31.0280598,3,60,247,204,49
23,30.61848896,64.51551265,70.16747562,3,60,247,204,49
24,58.86042563,76.39163549,52.94330695,3,60,247,204,49
25,41.0407001,30.10074346,27.57203203,3,60,247,204,49
26,69.53231675,29.82783422,52.22292099,3,60,247,204,49
27,35.03266528,33.13913546,67.13521205,3,60,247,204,49
28,24.54257627,41.21178352,52.03757856,3,60,247,204,49
29,29.80305742,37.74113417,65.29999035,3,60,247,204,49
30,75.95387651,36.32928134,53.52401293,3,60,247,204,49
31,37.69948224,59.17234248,27.24670687,3,60,247,204,49
32,30.36183918,33.39134532,47.26678974,3,60,247,204,49
33,74.41350811,58.25385138,37.83823122,3,60,247,204,49
34,25.4929164,38.43338111,47.63595145,3,60,247,204,49
35,74.06742608,37.93588164,36.07834498,3,60,247,204,49
36,27.19848389,52.67937272,34.72607896,3,60,247,204,49
37,31.64376666,52.69743146,29.54705885,3,60,247,204,49
38,30.52799469,36.03406947,61.98553995,3,60,247,204,49
39,27.7705359,58.0472698,68.53863841,3,60,247,204,49
40,31.72338657,59.39667644,30.61291933,3,60,247,204,49
41,53.38887709,71.39892751,68.30168799,3,60,247,204,49
42,31.55473602,33.66159964,57.26884854,3,60,247,204,49
43,32.04271101,44.21971925,27.24305252,3,60,247,204,49
44,67.20620638,45.67918072,71.12231955,3,60,247,204,49
45,38.89694081,27.56714647,56.54137456,3,60,247,204,49
46,20.9326783,46.64257352,51.13255053,3,60,247,204,49
47,29.36371261,47.93806962,69.90888817,3,60,247,204,49
48,21.30575839,51.9302689,55.66167983,3,60,247,204,49
49,66.61250575,74.89473199,53.27260204,3,60,247,204,49
0,53.04577608,53.10774071,51.86872861,5,61,229,45,32
1,49.70776588,47.27970786,50.44537798,5,61,229,45,32
2,45.49327151,54.84594573,52.10468333,5,61,229,45,32
3,53.20910902,50.09781229,46.96220414,5,61,229,45,32
4,49.7636185,47.04537026,45.39479987,5,61,229,45,32
5,48.48299284,48.36862917,47.29714543,5,61,229,45,32
6,52.54894463,47.67280563,45.84126262,5,61,229,45,32
7,50.33980883,50.39825081,55.05432395,5,61,229,45,32
8,53.07486852,48.29130543,46.26782764,5,61,229,45,32
9,49.4029882,47.37451464,48.84382398,5,61,229,45,32
0,28.87487219,42.75825154,65.10568989,3,61,247,204,49
1,63.72746402,27.10202814,55.16115612,3,61,247,204,49
2,51.70119111,26.02362204,63.40475158,3,61,247,204,49
3,47.97429281,69.12805598,71.76208059,3,61,247,204,49
4,58.78122727,24.71987793,50.77953265,3,61,247,204,49
5,26.48176059,38.69230687,56.69744149,3,61,247,204,49
6,42.71994563,63.82918517,28.20288027,3,61,247,204,49
7,20.71002532,60.50570532,47.94706047,3,61,247,204,49
8,77.59636544,50.55619001,44.1418378,3,61,247,204,49
9,31.30808237,39.00445053,32.23333596,3,61,247,204,49
10,45.51107562,72.32390198,34.84217566,3,61,247,204,49
11,42.26219987,67.35757102,31.26872395,3,61,247,204,49
12,63.13567451,73.47485345,64.11027213,3,61,247,204,49
13,64.84355322,68.04889934,35.05834091,3,61,247,204,49
14,50.27023959,26.8476026,32.01348744,3,61,247,204,49
15,25.9865388,69.81591329,49.96926333,3,61,247,204,49
16,43.35307705,25.18879829,37.02840737,3,61,247,204,49
17,52.31602694,71.3925032,35.79456047,3,61,247,204,49
18,28.65246049,34.93603294,52.74801692,3,61,247,204,49
19,53.88364773,75.47689789,40.99840369,3,61,247,204,49
20,56.58870241,29.06002296,67.87784686,3,61,247,204,49
21,30.04187161,75.1224341,53.86230846,3,61,247,204,49
22,48.9090942,68.60714271,30.36621418,3,61,247,204,49
23,31.13673072,64.01818069,69.47171244,3,61,247,204,49
24,59.09089172,77.36387367,52.98378281,3,61,247,204,49
25,41.22519993,30.75188035,28.30822533,3,61,247,204,49
26,68.77689311,30.47586172,52.1259907,3,61,247,204,49
27,35.46213921,33.76538053,66.48454373,3,61,247,204,49
28,23.70852783,40.66013554,52.0306718,3,61,247,204,49
29,30.53293314,38.21418253,64.80652639,3,61,247,204,49
30,75.05103404,36.73779213,53.38986974,3,61,247,204,49
31,37.20977202,59.65909991,26.52334589,3,61,247,204,49
32,29.55923205,32.79567513,47.23518573,3,61,247,204,49
33,75.27765888,58.59114201,37.46476303,3,61,247,204,49
34,26.30152432,39.00764099,47.5079717,3,61,247,204,49
35,73.22523112,38.29684849,36.47885789,3,61,247,204,49
36,27.91131411,52.57127226,35.41903449,3,61,247,204,49
37,30.93665527,52.89822303,28.86906458,3,61,247,204,49
38,31.17033567,36.54788183,61.41686173,3,61,247,204,49
39,27.03817787,58.16412381,69.20945645,3,61,247,204,49
40,32.20890389,59.14206005,31.44924668,3,61,247,204,49
41,53.55908983,72.11887323,68.97452214,3,61,247,204,49
42,30.82094392,33.07905046,57.61839912,3,61,247,204,49
43,32.57876087,44.42219108,28.06259856,3,61,247,204,49
44,67.91660977,45.47710578,71.79648032,3,61,247,204,49
45,38.46186193,26.73998107,56.89704824,3,61,247,204,49
46,21.90855417,46.81503671,50.99867473,3,61,247,204,49
47,28.71935796,47.65031741,70.61741181,3,61,247,204,49
48,20.32394897,51.80671975,55.80585288,3,61,247,204,49
49,65.99074853,74.11815244,53.17090565,3,61,247,204,49
0,53.33150491,52.22835777,52.24957594,5,62,229,45,32
1,50.58792673,47.56568946,50.06652257,5,62,229,45,32
2,45.1859349,55.79183056,52.00053872,5,62,229,45,32
3,52.38510494,49.83007714,47.46153885,5,62,229,45,32
4,50.03295841,46.21642723,44.90458618,5,62,229,45,32
5,49.42253529,48.67390502,47.45227971,5,62,229,45,32
6,52.25252299,48.58509764,46.12385329,5,62,229,45,32
7,49.4458539,50.10778725,54.71303887,5,62,229,45,32
8,53.36059735,47.41192249,46.64867496,5,62,229,45,32
9,50.28314904,47.66049623,48.46496858,5,62,229,45,32
0,28.10797741,42.33674942,65.58964066,3,62,247,204,49
1,64.20082637,26.26739246,55.44277886,3,62,247,204,49
2,51.50621215,26.87590287,62.91936454,3,62,247,204,49
3,48.08808043,69.67424452,72.59197845,3,62,247,204,49
4,59.10076824,23.78228854,50.91671759,3,62,247,204,49
5,27.29169936,39.25268608,56.52431048,3,62,247,204,49
6,42.86785707,63.16192518,28.93287089,3,62,247,204,49
7,21.62798855,60.11561995,48.01901132,3,62,247,204,49
8,78.5825307,50.69069857,44.04495886,3,62,247,204,49
9,30.50959309,38.70230598,31.71264071,3,62,247,204,49
10,45.52077579,73.01728059,34.1216675,3,62,247,204,49
11,42.1351828,67.83691228,30.40033543,3,62,247,204,49
12,62.62231544,72.74256255,63.662821,3,62,247,204,49
13,64.22908103,67.43077566,35.54859293,3,62,247,204,49
14,50.27227785,26.01278267,31.46296811,3,62,247,204,49
15,25.17701666,70.39595642,49.87857771,3,62,247,204,49
16,43.05756357,24.29189627,36.69941112,3,62,247,204,49
17,52.46426416,72.18196743,35.1989331,3,62,247,204,49
18,29.38645746,35.57280423,52.51185853,3,62,247,204,49
19,54.24885963,76.28750693,40.54065566,3,62,247,204,49
20,56.24327762,29.77119178,67.26553923,3,62,247,204,49
21,29.4221885,75.90405948,53.93340415,3,62,247,204,49
22,48.92544033,67.79677125,30.95190258,3,62,247,204,49
23,30.54487397,64.35385478,70.20453472,3,62,247,204,49
24,58.67478314,76.46099558,52.87577906,3,62,247,204,49
25,40.85210029,30.11874252,27.63004161,3,62,247,204,49
26,69.42406473,29.75269521,52.3672356,3,62,247,204,49
27,34.88968695,33.09434838,66.95572762,3,62,247,204,49
28,24.62226634,41.06093224,51.96400906,3,62,247,204,49
29,29.76019961,37.7277006,65.21422508,3,62,247,204,49
30,74.14265326,37.13892227,53.27180633,3,62,247,204,49
31,37.55079412,59.27185174,27.37993376,3,62,247,204,49
32,28.72247726,32.25707171,47.33391662,3,62,247,204,49
33,74.39053032,58.3142483,37.83399575,3,62,247,204,49
34,25.34756168,38.72575494,47.61041941,3,62,247,204,49
35,74.04774459,37.91645614,36.05604204,3,62,247,204,49
36,27.06673897,52.66809577,34.89242455,3,62,247,204,49
37,31.51959242,52.65938066,29.64568456,3,62,247,204,49
38,30.39881051,35.97426791,61.69202709,3,62,247,204,49
39,27.70321209,57.87024661,68.5228957,3,62,247,204,49
40,31.677177,59.27144427,30.61227221,3,62,247,204,49
41,53.90461589,72.76740364,69.65276992,3,62,247,204,49
42,31.55122713,33.65026743,57.24370243,3,62,247,204,49
43,31.85231658,44.35464679,27.37870057,3,62,247,204,49
44,67.21710557,45.607891,71.09392136,3,62,247,204,49
45,38.76395721,27.64255249,56.59028567,3,62,247,204,49
46,20.97836258,46.45080725,50.95306211,3,62,247,204,49
47,29.34264552,47.73797175,69.84034725,3,62,247,204,49
48,21.29209655,51.73898355,55.56480917,3,62,247,204,49
49,65.35964728,73.35260231,53.04582879,3,62,247,204,49
0,53.61723375,53.10774071,51.86872861,5,63,229,45,32
1,49.6939718,47.85615302,50.40780765,5,63,229,45,32
2,44.88951326,54.87953855,51.71794805,5,63,229,45,32
3,53.32464738,49.52480129,47.30640457,5,63,229,45,32
4,50.30229833,47.04537026,45.39479987,5,63,229,45,32
5,48.59853121,48.94164017,46.95294499,5,63,229,45,32
6,51.94518637,47.63921281,46.22799789,5,63,229,45,32
7,50.32601474,49.82180566,55.09189428,5,63,229,45,32
8,53.64632619,48.29130543,46.26782764,5,63,229,45,32
9,49.38919411,47.95095979,48.80625366,5,63,229,45,32
0,28.74516606,42.69183847,64.90560674,3,63,247,204,49
1,63.54080722,26.99802378,55.26798582,3,63,247,204,49
2,51.56397241,25.9687639,63.336213,3,63,247,204,49
3,48.01127121,69.03205715,71.82928865,3,63,247,204,49
4,58.59359355,24.63489976,50.7909084,3,63,247,204,49
